query_id,true_best_variant,picked_variant,true_best_ms,picked_ms,regret_ms,regret_ratio,hit,model,regime
q05_p1,no_nestloop,no_nestloop,2614.839,2614.839,0.0,0.0,1,lightgbm_tuned,plan_time
q06_p3,no_mergejoin,no_mergejoin,2669.903,2669.903,0.0,0.0,1,lightgbm_tuned,plan_time
q07_p3,no_nestloop,no_nestloop,7456.51,7456.51,0.0,0.0,1,lightgbm_tuned,plan_time
q09_p3,no_nestloop,no_nestloop,3600.447,3600.447,0.0,0.0,1,lightgbm_tuned,plan_time
q09_p4,default,default,8298.719,8298.719,0.0,0.0,1,lightgbm_tuned,plan_time
q11_p2,no_hashjoin,no_hashjoin,843.429,843.429,0.0,0.0,1,lightgbm_tuned,plan_time
q12_p1,no_nestloop,no_mergejoin,1816.0,2447.656,631.656,0.3478281938325991,0,lightgbm_tuned,plan_time
q14_p4,no_hashjoin,no_mergejoin,2474.995,2967.284,492.2890000000002,0.19890504829302702,0,lightgbm_tuned,plan_time
q15_p0,no_nestloop,no_mergejoin,2830.03,5665.229,2835.199,1.00182648240478,0,lightgbm_tuned,plan_time
q15_p3,default,no_mergejoin,4889.391,5676.261,786.8700000000008,0.16093415314913462,0,lightgbm_tuned,plan_time
q19_p1,no_mergejoin,default,371.417,1205.132,833.7150000000001,2.244687238333195,0,lightgbm_tuned,plan_time
q20_p3,no_hashjoin,no_hashjoin,10269.854,10269.854,0.0,0.0,1,lightgbm_tuned,plan_time
q21_p2,no_nestloop,no_nestloop,9402.375,9402.375,0.0,0.0,1,lightgbm_tuned,plan_time
ds_q01_filter_agg,no_mergejoin,no_nestloop,537.585,1482.016,944.431,1.7568031102058277,0,lightgbm_tuned,plan_time
ds_q12_catalog_topk,no_nestloop,no_nestloop,356.789,356.789,0.0,0.0,1,lightgbm_tuned,plan_time
ds_q14_state_revenue,default,no_nestloop,495.792,778.636,282.844,0.5704892374221449,0,lightgbm_tuned,plan_time
ds_q20_demographic,no_mergejoin,no_mergejoin,726.447,726.447,0.0,0.0,1,lightgbm_tuned,plan_time
q08,no_hashjoin,no_hashjoin,1382.048,1382.048,0.0,0.0,1,lightgbm_tuned,plan_time
q01_p1,default,default,9892.378,9892.378,0.0,0.0,1,lightgbm_tuned,plan_time
q02_p0,no_mergejoin,no_mergejoin,3313.199,3313.199,0.0,0.0,1,lightgbm_tuned,plan_time
q02_p3,no_hashjoin,no_mergejoin,3155.964,4532.378,1376.4139999999998,0.43613108387801636,0,lightgbm_tuned,plan_time
q04_p1,default,no_hashjoin,616.709,714.221,97.51200000000006,0.15811671306888675,0,lightgbm_tuned,plan_time
q04_p3,default,no_mergejoin,990.862,1103.474,112.61199999999997,0.11365053862192709,0,lightgbm_tuned,plan_time
q05_p4,no_nestloop,no_nestloop,5488.744,5488.744,0.0,0.0,1,lightgbm_tuned,plan_time
q06_p1,no_mergejoin,no_hashjoin,2169.062,2672.595,503.5329999999999,0.23214320291443946,0,lightgbm_tuned,plan_time
q07_p0,no_nestloop,no_nestloop,2952.799,2952.799,0.0,0.0,1,lightgbm_tuned,plan_time
q08_p1,default,no_hashjoin,2058.638,2498.809,440.1710000000003,0.21381661078829794,0,lightgbm_tuned,plan_time
q08_p4,no_mergejoin,no_hashjoin,2379.517,6197.882,3818.365,1.6046806978054788,0,lightgbm_tuned,plan_time
q09_p2,no_nestloop,no_nestloop,7339.487,7339.487,0.0,0.0,1,lightgbm_tuned,plan_time
q11_p1,no_hashjoin,no_mergejoin,834.804,854.796,19.992000000000075,0.02394813632900661,0,lightgbm_tuned,plan_time
q12_p0,no_nestloop,no_mergejoin,3516.724,4893.417,1376.6930000000002,0.3914703001998452,0,lightgbm_tuned,plan_time
q14_p1,no_nestloop,default,2195.13,2856.102,660.9719999999998,0.30110836260267027,0,lightgbm_tuned,plan_time
q15_p2,default,default,4505.763,4505.763,0.0,0.0,1,lightgbm_tuned,plan_time
q16_p1,no_hashjoin,default,1923.553,2655.656,732.1029999999998,0.3805993388276798,0,lightgbm_tuned,plan_time
q16_p4,no_mergejoin,no_mergejoin,1783.659,1783.659,0.0,0.0,1,lightgbm_tuned,plan_time
q17_p1,no_hashjoin,no_hashjoin,2053.23,2053.23,0.0,0.0,1,lightgbm_tuned,plan_time
q19_p2,default,no_hashjoin,231.761,251.742,19.980999999999995,0.08621381509399773,0,lightgbm_tuned,plan_time
q19_p4,no_hashjoin,default,264.754,413.238,148.48399999999998,0.560837607741526,0,lightgbm_tuned,plan_time
q20_p4,no_hashjoin,no_mergejoin,17808.234,22436.179,4627.945,0.2598766952410889,0,lightgbm_tuned,plan_time
q21_p1,no_nestloop,no_nestloop,10391.969,10391.969,0.0,0.0,1,lightgbm_tuned,plan_time
ds_q10_window_topk,no_nestloop,no_mergejoin,1763.773,1774.157,10.384000000000015,0.0058873789314157765,0,lightgbm_tuned,plan_time
ds_q11_inventory_check,no_nestloop,no_mergejoin,343.882,423.518,79.63599999999997,0.23157943713250462,0,lightgbm_tuned,plan_time
ds_q17_dow_pattern,no_mergejoin,no_mergejoin,571.268,571.268,0.0,0.0,1,lightgbm_tuned,plan_time
q12,no_nestloop,no_nestloop,3102.1,3102.1,0.0,0.0,1,lightgbm_tuned,post_mortem
q22,no_hashjoin,no_hashjoin,345.909,345.909,0.0,0.0,1,lightgbm_tuned,post_mortem
q02_p1,default,default,4831.789,4831.789,0.0,0.0,1,lightgbm_tuned,post_mortem
q02_p4,no_hashjoin,no_hashjoin,1809.446,1809.446,0.0,0.0,1,lightgbm_tuned,post_mortem
q04_p0,default,default,698.777,698.777,0.0,0.0,1,lightgbm_tuned,post_mortem
q04_p4,no_hashjoin,no_hashjoin,872.911,872.911,0.0,0.0,1,lightgbm_tuned,post_mortem
q05_p3,default,no_nestloop,4461.936,4531.435,69.4990000000007,0.015575974195954467,0,lightgbm_tuned,post_mortem
q06_p2,no_mergejoin,no_mergejoin,2665.156,2665.156,0.0,0.0,1,lightgbm_tuned,post_mortem
q07_p4,no_nestloop,no_nestloop,1892.741,1892.741,0.0,0.0,1,lightgbm_tuned,post_mortem
q08_p0,no_hashjoin,no_hashjoin,1937.078,1937.078,0.0,0.0,1,lightgbm_tuned,post_mortem
q08_p3,no_mergejoin,no_mergejoin,3685.784,3685.784,0.0,0.0,1,lightgbm_tuned,post_mortem
q11_p0,no_mergejoin,no_mergejoin,816.264,816.264,0.0,0.0,1,lightgbm_tuned,post_mortem
q12_p4,default,default,2249.037,2249.037,0.0,0.0,1,lightgbm_tuned,post_mortem
q14_p0,default,default,2971.513,2971.513,0.0,0.0,1,lightgbm_tuned,post_mortem
q14_p3,no_nestloop,no_nestloop,3418.002,3418.002,0.0,0.0,1,lightgbm_tuned,post_mortem
q16_p0,no_mergejoin,no_mergejoin,1724.904,1724.904,0.0,0.0,1,lightgbm_tuned,post_mortem
q16_p2,no_mergejoin,no_mergejoin,1893.313,1893.313,0.0,0.0,1,lightgbm_tuned,post_mortem
q17_p0,no_hashjoin,no_hashjoin,1729.994,1729.994,0.0,0.0,1,lightgbm_tuned,post_mortem
q19_p0,default,default,435.11,435.11,0.0,0.0,1,lightgbm_tuned,post_mortem
q19_p3,default,no_hashjoin,392.595,404.667,12.071999999999946,0.030749245405570447,0,lightgbm_tuned,post_mortem
q21_p0,no_nestloop,no_nestloop,9580.423,9580.423,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q04_customer_topk,no_mergejoin,no_mergejoin,577.718,577.718,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q09_avg_basket,no_mergejoin,no_mergejoin,420.93,420.93,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q13_high_quantity,default,default,350.115,350.115,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q18_brand_topk,default,default,662.842,662.842,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q19_self_join,no_mergejoin,no_nestloop,0.106,0.133,0.02700000000000001,0.2547169811320755,0,lightgbm_tuned,post_mortem
q03,default,default,1640.223,1640.223,0.0,0.0,1,lightgbm_tuned,post_mortem
q04,default,default,1216.968,1216.968,0.0,0.0,1,lightgbm_tuned,post_mortem
q11,no_mergejoin,no_mergejoin,308.811,308.811,0.0,0.0,1,lightgbm_tuned,post_mortem
q13,no_mergejoin,no_mergejoin,2595.487,2595.487,0.0,0.0,1,lightgbm_tuned,post_mortem
q16,no_mergejoin,no_mergejoin,1106.188,1106.188,0.0,0.0,1,lightgbm_tuned,post_mortem
q19,no_hashjoin,no_hashjoin,198.599,198.599,0.0,0.0,1,lightgbm_tuned,post_mortem
q21,no_nestloop,no_nestloop,10367.542,10367.542,0.0,0.0,1,lightgbm_tuned,post_mortem
q01_p0,default,default,3349.141,3349.141,0.0,0.0,1,lightgbm_tuned,post_mortem
q01_p3,no_nestloop,no_nestloop,11661.957,11661.957,0.0,0.0,1,lightgbm_tuned,post_mortem
q02_p2,default,default,3165.46,3165.46,0.0,0.0,1,lightgbm_tuned,post_mortem
q03_p1,no_mergejoin,no_mergejoin,1234.521,1234.521,0.0,0.0,1,lightgbm_tuned,post_mortem
q05_p2,no_nestloop,no_nestloop,3152.242,3152.242,0.0,0.0,1,lightgbm_tuned,post_mortem
q06_p0,no_hashjoin,no_hashjoin,3038.813,3038.813,0.0,0.0,1,lightgbm_tuned,post_mortem
q07_p1,no_nestloop,no_nestloop,5609.712,5609.712,0.0,0.0,1,lightgbm_tuned,post_mortem
q08_p2,no_hashjoin,no_hashjoin,2794.834,2794.834,0.0,0.0,1,lightgbm_tuned,post_mortem
q09_p1,no_nestloop,no_nestloop,9813.353,9813.353,0.0,0.0,1,lightgbm_tuned,post_mortem
q11_p4,no_mergejoin,no_mergejoin,595.204,595.204,0.0,0.0,1,lightgbm_tuned,post_mortem
q12_p3,no_mergejoin,no_mergejoin,2085.778,2085.778,0.0,0.0,1,lightgbm_tuned,post_mortem
q14_p2,no_nestloop,no_nestloop,2670.408,2670.408,0.0,0.0,1,lightgbm_tuned,post_mortem
q16_p3,no_nestloop,no_nestloop,1427.093,1427.093,0.0,0.0,1,lightgbm_tuned,post_mortem
q17_p3,no_hashjoin,no_hashjoin,821.265,821.265,0.0,0.0,1,lightgbm_tuned,post_mortem
q21_p4,no_hashjoin,no_nestloop,19158.111,20578.87,1420.7589999999982,0.07415966010427644,0,lightgbm_tuned,post_mortem
ds_q03_promo_effect,no_nestloop,no_nestloop,389.256,389.256,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q05_returns_filter,no_nestloop,no_nestloop,163.456,163.456,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q08_addr_filter,no_mergejoin,no_hashjoin,39.483,43.675,4.192,0.10617227667603779,0,lightgbm_tuned,post_mortem
ds_q15_returns_ratio,no_mergejoin,no_mergejoin,643.784,643.784,0.0,0.0,1,lightgbm_tuned,post_mortem
q01,no_nestloop,no_nestloop,6900.803,6900.803,0.0,0.0,1,lightgbm_tuned,post_mortem
q05,no_nestloop,no_nestloop,2887.231,2887.231,0.0,0.0,1,lightgbm_tuned,post_mortem
q06,no_nestloop,no_nestloop,1737.52,1737.52,0.0,0.0,1,lightgbm_tuned,post_mortem
q10,default,default,1318.8,1318.8,0.0,0.0,1,lightgbm_tuned,post_mortem
q14,no_mergejoin,no_mergejoin,1504.265,1504.265,0.0,0.0,1,lightgbm_tuned,post_mortem
q15,no_mergejoin,no_mergejoin,2113.783,2113.783,0.0,0.0,1,lightgbm_tuned,post_mortem
q01_p4,default,default,7707.074,7707.074,0.0,0.0,1,lightgbm_tuned,post_mortem
q03_p0,no_mergejoin,no_mergejoin,1944.902,1944.902,0.0,0.0,1,lightgbm_tuned,post_mortem
q03_p2,default,default,1513.628,1513.628,0.0,0.0,1,lightgbm_tuned,post_mortem
q03_p4,no_mergejoin,no_mergejoin,1153.93,1153.93,0.0,0.0,1,lightgbm_tuned,post_mortem
q06_p4,no_nestloop,no_nestloop,1983.072,1983.072,0.0,0.0,1,lightgbm_tuned,post_mortem
q07_p2,no_nestloop,no_nestloop,8066.19,8066.19,0.0,0.0,1,lightgbm_tuned,post_mortem
q09_p0,no_nestloop,no_nestloop,16162.56,16162.56,0.0,0.0,1,lightgbm_tuned,post_mortem
q11_p3,no_mergejoin,no_mergejoin,562.144,562.144,0.0,0.0,1,lightgbm_tuned,post_mortem
q12_p2,no_nestloop,no_nestloop,1854.457,1854.457,0.0,0.0,1,lightgbm_tuned,post_mortem
q15_p1,default,no_nestloop,2973.557,2991.507,17.950000000000273,0.006036541421603925,0,lightgbm_tuned,post_mortem
q15_p4,no_hashjoin,no_hashjoin,3612.135,3612.135,0.0,0.0,1,lightgbm_tuned,post_mortem
q17_p2,no_hashjoin,no_hashjoin,730.087,730.087,0.0,0.0,1,lightgbm_tuned,post_mortem
q17_p4,no_hashjoin,no_hashjoin,664.182,664.182,0.0,0.0,1,lightgbm_tuned,post_mortem
q20_p0,no_hashjoin,no_hashjoin,3627.978,3627.978,0.0,0.0,1,lightgbm_tuned,post_mortem
q20_p1,no_mergejoin,no_mergejoin,2129.206,2129.206,0.0,0.0,1,lightgbm_tuned,post_mortem
q20_p2,no_hashjoin,no_hashjoin,3476.229,3476.229,0.0,0.0,1,lightgbm_tuned,post_mortem
q21_p3,no_nestloop,no_nestloop,11808.777,11808.777,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q02_topk_revenue,no_mergejoin,no_mergejoin,543.457,543.457,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q06_web_vs_store,default,default,696.566,696.566,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q07_yearly_trend,no_mergejoin,no_mergejoin,572.578,572.578,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q16_web_returns,no_mergejoin,no_nestloop,35.959,37.871,1.911999999999999,0.05317166773269544,0,lightgbm_tuned,post_mortem
q02,no_mergejoin,no_mergejoin,3199.538,3199.538,0.0,0.0,1,lightgbm_tuned,post_mortem
q07,no_nestloop,no_nestloop,2402.029,2402.029,0.0,0.0,1,lightgbm_tuned,post_mortem
q09,no_nestloop,no_nestloop,9471.806,9471.806,0.0,0.0,1,lightgbm_tuned,post_mortem
q17,no_hashjoin,no_hashjoin,939.65,939.65,0.0,0.0,1,lightgbm_tuned,post_mortem
q18,default,default,13888.445,13888.445,0.0,0.0,1,lightgbm_tuned,post_mortem
q20,no_hashjoin,no_hashjoin,4427.324,4427.324,0.0,0.0,1,lightgbm_tuned,post_mortem
q01_p2,no_hashjoin,no_hashjoin,9512.992,9512.992,0.0,0.0,1,lightgbm_tuned,post_mortem
q03_p3,no_mergejoin,no_mergejoin,1371.854,1371.854,0.0,0.0,1,lightgbm_tuned,post_mortem
q04_p2,no_hashjoin,no_hashjoin,693.738,693.738,0.0,0.0,1,lightgbm_tuned,post_mortem
q05_p0,no_nestloop,no_nestloop,2611.541,2611.541,0.0,0.0,1,lightgbm_tuned,post_mortem
q05_p1,no_nestloop,no_nestloop,2614.839,2614.839,0.0,0.0,1,lightgbm_tuned,post_mortem
q06_p3,no_mergejoin,no_mergejoin,2669.903,2669.903,0.0,0.0,1,lightgbm_tuned,post_mortem
q07_p3,no_nestloop,no_nestloop,7456.51,7456.51,0.0,0.0,1,lightgbm_tuned,post_mortem
q09_p3,no_nestloop,no_nestloop,3600.447,3600.447,0.0,0.0,1,lightgbm_tuned,post_mortem
q09_p4,default,default,8298.719,8298.719,0.0,0.0,1,lightgbm_tuned,post_mortem
q11_p2,no_hashjoin,no_hashjoin,843.429,843.429,0.0,0.0,1,lightgbm_tuned,post_mortem
q12_p1,no_nestloop,no_nestloop,1816.0,1816.0,0.0,0.0,1,lightgbm_tuned,post_mortem
q14_p4,no_hashjoin,no_hashjoin,2474.995,2474.995,0.0,0.0,1,lightgbm_tuned,post_mortem
q15_p0,no_nestloop,no_nestloop,2830.03,2830.03,0.0,0.0,1,lightgbm_tuned,post_mortem
q15_p3,default,default,4889.391,4889.391,0.0,0.0,1,lightgbm_tuned,post_mortem
q19_p1,no_mergejoin,no_mergejoin,371.417,371.417,0.0,0.0,1,lightgbm_tuned,post_mortem
q20_p3,no_hashjoin,no_hashjoin,10269.854,10269.854,0.0,0.0,1,lightgbm_tuned,post_mortem
q21_p2,no_nestloop,no_nestloop,9402.375,9402.375,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q01_filter_agg,no_mergejoin,no_mergejoin,537.585,537.585,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q12_catalog_topk,no_nestloop,no_nestloop,356.789,356.789,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q14_state_revenue,default,default,495.792,495.792,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q20_demographic,no_mergejoin,no_mergejoin,726.447,726.447,0.0,0.0,1,lightgbm_tuned,post_mortem
q08,no_hashjoin,no_hashjoin,1382.048,1382.048,0.0,0.0,1,lightgbm_tuned,post_mortem
q01_p1,default,default,9892.378,9892.378,0.0,0.0,1,lightgbm_tuned,post_mortem
q02_p0,no_mergejoin,no_mergejoin,3313.199,3313.199,0.0,0.0,1,lightgbm_tuned,post_mortem
q02_p3,no_hashjoin,no_hashjoin,3155.964,3155.964,0.0,0.0,1,lightgbm_tuned,post_mortem
q04_p1,default,default,616.709,616.709,0.0,0.0,1,lightgbm_tuned,post_mortem
q04_p3,default,default,990.862,990.862,0.0,0.0,1,lightgbm_tuned,post_mortem
q05_p4,no_nestloop,no_nestloop,5488.744,5488.744,0.0,0.0,1,lightgbm_tuned,post_mortem
q06_p1,no_mergejoin,no_mergejoin,2169.062,2169.062,0.0,0.0,1,lightgbm_tuned,post_mortem
q07_p0,no_nestloop,no_nestloop,2952.799,2952.799,0.0,0.0,1,lightgbm_tuned,post_mortem
q08_p1,default,default,2058.638,2058.638,0.0,0.0,1,lightgbm_tuned,post_mortem
q08_p4,no_mergejoin,no_mergejoin,2379.517,2379.517,0.0,0.0,1,lightgbm_tuned,post_mortem
q09_p2,no_nestloop,no_nestloop,7339.487,7339.487,0.0,0.0,1,lightgbm_tuned,post_mortem
q11_p1,no_hashjoin,no_hashjoin,834.804,834.804,0.0,0.0,1,lightgbm_tuned,post_mortem
q12_p0,no_nestloop,no_nestloop,3516.724,3516.724,0.0,0.0,1,lightgbm_tuned,post_mortem
q14_p1,no_nestloop,no_nestloop,2195.13,2195.13,0.0,0.0,1,lightgbm_tuned,post_mortem
q15_p2,default,default,4505.763,4505.763,0.0,0.0,1,lightgbm_tuned,post_mortem
q16_p1,no_hashjoin,no_hashjoin,1923.553,1923.553,0.0,0.0,1,lightgbm_tuned,post_mortem
q16_p4,no_mergejoin,no_mergejoin,1783.659,1783.659,0.0,0.0,1,lightgbm_tuned,post_mortem
q17_p1,no_hashjoin,no_hashjoin,2053.23,2053.23,0.0,0.0,1,lightgbm_tuned,post_mortem
q19_p2,default,default,231.761,231.761,0.0,0.0,1,lightgbm_tuned,post_mortem
q19_p4,no_hashjoin,no_hashjoin,264.754,264.754,0.0,0.0,1,lightgbm_tuned,post_mortem
q20_p4,no_hashjoin,no_hashjoin,17808.234,17808.234,0.0,0.0,1,lightgbm_tuned,post_mortem
q21_p1,no_nestloop,no_nestloop,10391.969,10391.969,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q10_window_topk,no_nestloop,no_mergejoin,1763.773,1774.157,10.384000000000015,0.0058873789314157765,0,lightgbm_tuned,post_mortem
ds_q11_inventory_check,no_nestloop,no_nestloop,343.882,343.882,0.0,0.0,1,lightgbm_tuned,post_mortem
ds_q17_dow_pattern,no_mergejoin,no_mergejoin,571.268,571.268,0.0,0.0,1,lightgbm_tuned,post_mortem
q12,no_nestloop,default,3102.1,4159.307,1057.2069999999999,0.34080364914090455,0,pg_baseline_linear,plan_time
q22,no_hashjoin,default,345.909,383.714,37.80500000000001,0.10929175014237846,0,pg_baseline_linear,plan_time
q02_p1,default,default,4831.789,4831.789,0.0,0.0,1,pg_baseline_linear,plan_time
q02_p4,no_hashjoin,default,1809.446,1973.717,164.27100000000019,0.0907852458708358,0,pg_baseline_linear,plan_time
q04_p0,default,default,698.777,698.777,0.0,0.0,1,pg_baseline_linear,plan_time
q04_p4,no_hashjoin,default,872.911,1251.353,378.4420000000001,0.43354018909144254,0,pg_baseline_linear,plan_time
q05_p3,default,default,4461.936,4461.936,0.0,0.0,1,pg_baseline_linear,plan_time
q06_p2,no_mergejoin,default,2665.156,4135.177,1470.0209999999997,0.5515703395973819,0,pg_baseline_linear,plan_time
q07_p4,no_nestloop,default,1892.741,59489.379,57596.638,30.43027968433082,0,pg_baseline_linear,plan_time
q08_p0,no_hashjoin,default,1937.078,2318.738,381.65999999999985,0.19702872057810783,0,pg_baseline_linear,plan_time
q08_p3,no_mergejoin,default,3685.784,6018.607,2332.823,0.6329245012729992,0,pg_baseline_linear,plan_time
q11_p0,no_mergejoin,default,816.264,3049.573,2233.3089999999997,2.7360131036037356,0,pg_baseline_linear,plan_time
q12_p4,default,default,2249.037,2249.037,0.0,0.0,1,pg_baseline_linear,plan_time
q14_p0,default,default,2971.513,2971.513,0.0,0.0,1,pg_baseline_linear,plan_time
q14_p3,no_nestloop,default,3418.002,3822.122,404.1199999999999,0.11823281554545595,0,pg_baseline_linear,plan_time
q16_p0,no_mergejoin,default,1724.904,3583.344,1858.44,1.0774164823085806,0,pg_baseline_linear,plan_time
q16_p2,no_mergejoin,default,1893.313,2458.46,565.1469999999999,0.29849633948533594,0,pg_baseline_linear,plan_time
q17_p0,no_hashjoin,default,1729.994,10431.913,8701.919,5.030028427844259,0,pg_baseline_linear,plan_time
q19_p0,default,default,435.11,435.11,0.0,0.0,1,pg_baseline_linear,plan_time
q19_p3,default,default,392.595,392.595,0.0,0.0,1,pg_baseline_linear,plan_time
q21_p0,no_nestloop,default,9580.423,52833.508,43253.085,4.514736457878739,0,pg_baseline_linear,plan_time
ds_q04_customer_topk,no_mergejoin,default,577.718,704.859,127.14100000000008,0.2200745000155786,0,pg_baseline_linear,plan_time
ds_q09_avg_basket,no_mergejoin,default,420.93,481.674,60.74399999999997,0.14430903000498896,0,pg_baseline_linear,plan_time
ds_q13_high_quantity,default,default,350.115,350.115,0.0,0.0,1,pg_baseline_linear,plan_time
ds_q18_brand_topk,default,default,662.842,662.842,0.0,0.0,1,pg_baseline_linear,plan_time
ds_q19_self_join,no_mergejoin,default,0.106,5.488,5.382000000000001,50.773584905660385,0,pg_baseline_linear,plan_time
q03,default,default,1640.223,1640.223,0.0,0.0,1,pg_baseline_linear,plan_time
q04,default,default,1216.968,1216.968,0.0,0.0,1,pg_baseline_linear,plan_time
q11,no_mergejoin,default,308.811,1724.803,1415.9920000000002,4.585302984673474,0,pg_baseline_linear,plan_time
q13,no_mergejoin,default,2595.487,2831.432,235.9449999999997,0.0909058685325721,0,pg_baseline_linear,plan_time
q16,no_mergejoin,default,1106.188,1605.611,499.423,0.45148112255782924,0,pg_baseline_linear,plan_time
q19,no_hashjoin,default,198.599,543.454,344.85499999999996,1.7364387534680437,0,pg_baseline_linear,plan_time
q21,no_nestloop,default,10367.542,13986.072,3618.5300000000007,0.349024870118684,0,pg_baseline_linear,plan_time
q01_p0,default,default,3349.141,3349.141,0.0,0.0,1,pg_baseline_linear,plan_time
q01_p3,no_nestloop,default,11661.957,13984.334,2322.3770000000004,0.19914127620261346,0,pg_baseline_linear,plan_time
q02_p2,default,default,3165.46,3165.46,0.0,0.0,1,pg_baseline_linear,plan_time
q03_p1,no_mergejoin,default,1234.521,1789.751,555.23,0.44975338613113913,0,pg_baseline_linear,plan_time
q05_p2,no_nestloop,default,3152.242,4849.114,1696.8719999999994,0.5383063863751576,0,pg_baseline_linear,plan_time
q06_p0,no_hashjoin,default,3038.813,4046.07,1007.2570000000001,0.3314639630671581,0,pg_baseline_linear,plan_time
q07_p1,no_nestloop,default,5609.712,48689.845,43080.133,7.6795623376030715,0,pg_baseline_linear,plan_time
q08_p2,no_hashjoin,default,2794.834,4115.998,1321.1639999999998,0.47271644756003384,0,pg_baseline_linear,plan_time
q09_p1,no_nestloop,default,9813.353,39188.185,29374.832,2.9933532402227865,0,pg_baseline_linear,plan_time
q11_p4,no_mergejoin,default,595.204,1992.165,1396.961,2.3470289178164125,0,pg_baseline_linear,plan_time
q12_p3,no_mergejoin,default,2085.778,2243.386,157.60800000000017,0.07556317115244293,0,pg_baseline_linear,plan_time
q14_p2,no_nestloop,default,2670.408,3528.926,858.518,0.3214931950473485,0,pg_baseline_linear,plan_time
q16_p3,no_nestloop,default,1427.093,2142.518,715.425,0.5013163122515492,0,pg_baseline_linear,plan_time
q17_p3,no_hashjoin,default,821.265,5259.441,4438.1759999999995,5.404072984968311,0,pg_baseline_linear,plan_time
q21_p4,no_hashjoin,default,19158.111,19462.346,304.2350000000006,0.015880219088405978,0,pg_baseline_linear,plan_time
ds_q03_promo_effect,no_nestloop,default,389.256,639.997,250.74099999999999,0.6441544895903981,0,pg_baseline_linear,plan_time
ds_q05_returns_filter,no_nestloop,default,163.456,279.907,116.451,0.7124302564604541,0,pg_baseline_linear,plan_time
ds_q08_addr_filter,no_mergejoin,default,39.483,89.476,49.993,1.2661905123724138,0,pg_baseline_linear,plan_time
ds_q15_returns_ratio,no_mergejoin,default,643.784,810.594,166.81000000000006,0.2591086451356357,0,pg_baseline_linear,plan_time
q01,no_nestloop,default,6900.803,11982.478,5081.674999999999,0.7363889390843354,0,pg_baseline_linear,plan_time
q05,no_nestloop,default,2887.231,8827.081,5939.85,2.057282565890987,0,pg_baseline_linear,plan_time
q06,no_nestloop,default,1737.52,2272.089,534.569,0.3076620700768913,0,pg_baseline_linear,plan_time
q10,default,default,1318.8,1318.8,0.0,0.0,1,pg_baseline_linear,plan_time
q14,no_mergejoin,default,1504.265,1878.312,374.0469999999998,0.24865765008160112,0,pg_baseline_linear,plan_time
q15,no_mergejoin,default,2113.783,2757.332,643.549,0.3044536738160919,0,pg_baseline_linear,plan_time
q01_p4,default,default,7707.074,7707.074,0.0,0.0,1,pg_baseline_linear,plan_time
q03_p0,no_mergejoin,default,1944.902,2635.037,690.1349999999998,0.3548430717845936,0,pg_baseline_linear,plan_time
q03_p2,default,default,1513.628,1513.628,0.0,0.0,1,pg_baseline_linear,plan_time
q03_p4,no_mergejoin,default,1153.93,1825.335,671.405,0.581842052810829,0,pg_baseline_linear,plan_time
q06_p4,no_nestloop,default,1983.072,5669.9,3686.8279999999995,1.859149844282003,0,pg_baseline_linear,plan_time
q07_p2,no_nestloop,default,8066.19,42141.36,34075.17,4.224444254350567,0,pg_baseline_linear,plan_time
q09_p0,no_nestloop,default,16162.56,27540.065,11377.505,0.7039420116615189,0,pg_baseline_linear,plan_time
q11_p3,no_mergejoin,default,562.144,1976.909,1414.765,2.516730588603632,0,pg_baseline_linear,plan_time
q12_p2,no_nestloop,default,1854.457,2149.287,294.8299999999997,0.1589845437235804,0,pg_baseline_linear,plan_time
q15_p1,default,default,2973.557,2973.557,0.0,0.0,1,pg_baseline_linear,plan_time
q15_p4,no_hashjoin,default,3612.135,3928.715,316.5799999999999,0.08764345740123214,0,pg_baseline_linear,plan_time
q17_p2,no_hashjoin,default,730.087,5596.138,4866.0509999999995,6.665028962301753,0,pg_baseline_linear,plan_time
q17_p4,no_hashjoin,default,664.182,4937.429,4273.247,6.433849456925963,0,pg_baseline_linear,plan_time
q20_p0,no_hashjoin,default,3627.978,6531.394,2903.416,0.8002848969866962,0,pg_baseline_linear,plan_time
q20_p1,no_mergejoin,default,2129.206,2525.096,395.8899999999999,0.18593316006060467,0,pg_baseline_linear,plan_time
q20_p2,no_hashjoin,default,3476.229,5046.379,1570.15,0.45168198067503607,0,pg_baseline_linear,plan_time
q21_p3,no_nestloop,default,11808.777,17560.987,5752.210000000001,0.4871131023983264,0,pg_baseline_linear,plan_time
